Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SelectRole,Chrome 60.0.3112.113,,2017-09-17 14:50:13,2017-09-17 14:52:45,2m - 31.753s,FAILED
,,,,,,
Test Cases/Login,Chrome 60.0.3112.113,,2017-09-17 14:50:13,2017-09-17 14:50:23,9.965s,PASSED
openBrowser,Chrome 60.0.3112.113,,2017-09-17 14:50:14,2017-09-17 14:50:17,3.755s,PASSED
maximizeWindow,Chrome 60.0.3112.113,,2017-09-17 14:50:17,2017-09-17 14:50:18,1.156s,PASSED
navigateToUrl,Chrome 60.0.3112.113,,2017-09-17 14:50:18,2017-09-17 14:50:23,4.071s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:50:23,2017-09-17 14:50:23,0.280s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:50:23,2017-09-17 14:50:23,0.128s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:23,2017-09-17 14:50:23,0.188s,PASSED
,,,,,,
Test Cases/SelectRole,Chrome 60.0.3112.113,,2017-09-17 14:50:23,2017-09-17 14:50:29,5.696s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:50:24,2017-09-17 14:50:29,5.028s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:29,2017-09-17 14:50:29,0.153s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:29,2017-09-17 14:50:29,0.089s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:29,2017-09-17 14:50:29,0.141s,PASSED
,,,,,,
Test Cases/CreateMaterialRequisition,Chrome 60.0.3112.113,,2017-09-17 14:50:29,2017-09-17 14:52:43,2m - 14.466s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 14:50:29,2017-09-17 14:50:39,10.003s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-17 14:50:39,2017-09-17 14:50:39,0.105s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:50:39,2017-09-17 14:50:41,2.002s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-17 14:50:41,2017-09-17 14:50:41,0.177s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:50:41,2017-09-17 14:50:43,2.003s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-17 14:50:43,2017-09-17 14:50:44,0.129s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:50:44,2017-09-17 14:50:46,2.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:46,2017-09-17 14:50:46,0.144s,PASSED
waitForPageLoad,Chrome 60.0.3112.113,,2017-09-17 14:50:46,2017-09-17 14:50:46,0.036s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:46,2017-09-17 14:50:47,1.742s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:50:47,2017-09-17 14:50:48,0.363s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:48,2017-09-17 14:50:48,0.103s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:50:48,2017-09-17 14:50:48,0.213s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:48,2017-09-17 14:50:50,1.498s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:50,2017-09-17 14:50:50,0.106s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:50:50,2017-09-17 14:50:50,0.210s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:50,2017-09-17 14:50:50,0.218s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:50:50,2017-09-17 14:50:52,2.003s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:50:52,2017-09-17 14:50:52,0.230s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:50:52,2017-09-17 14:50:53,0.232s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:50:53,2017-09-17 14:50:53,0.239s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:50:53,2017-09-17 14:50:54,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:54,2017-09-17 14:50:54,0.251s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:50:54,2017-09-17 14:50:55,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:55,2017-09-17 14:50:55,0.157s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 14:50:55,2017-09-17 14:50:56,1.068s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:56,2017-09-17 14:50:57,0.187s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:50:57,2017-09-17 14:50:58,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:50:58,2017-09-17 14:50:58,0.139s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:50:58,2017-09-17 14:51:00,2.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:51:00,2017-09-17 14:51:00,0.119s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 14:51:00,2017-09-17 14:51:00,0.021s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:51:00,2017-09-17 14:51:00,0.489s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 14:51:00,2017-09-17 14:51:02,2.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:51:02,2017-09-17 14:51:20,17.372s,FAILED
click,Chrome 60.0.3112.113,,2017-09-17 14:51:20,2017-09-17 14:51:37,17.081s,FAILED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 14:51:37,2017-09-17 14:51:37,0.015s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 14:51:37,2017-09-17 14:51:53,16.119s,FAILED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 14:51:53,2017-09-17 14:52:09,15.809s,FAILED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 14:52:09,2017-09-17 14:52:25,15.916s,FAILED
click,Chrome 60.0.3112.113,,2017-09-17 14:52:25,2017-09-17 14:52:25,0.082s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:52:25,2017-09-17 14:52:25,0.057s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:52:25,2017-09-17 14:52:25,0.224s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:52:25,2017-09-17 14:52:25,0.315s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:52:25,2017-09-17 14:52:25,0.159s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:52:25,2017-09-17 14:52:26,0.186s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:52:26,2017-09-17 14:52:26,0.100s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:52:26,2017-09-17 14:52:26,0.543s,FAILED
click,Chrome 60.0.3112.113,,2017-09-17 14:52:26,2017-09-17 14:52:43,16.950s,FAILED
click,Chrome 60.0.3112.113,,2017-09-17 14:52:43,2017-09-17 14:52:43,0.081s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:52:43,2017-09-17 14:52:43,0.092s,PASSED
