Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite-CreateMaterialRequisition,Chrome 60.0.3112.113,,2017-09-26 18:58:21,2017-09-26 18:59:52,1m - 30.730s,FAILED
,,,,,,
Test Cases/Login,Chrome 60.0.3112.113,,2017-09-26 18:58:21,2017-09-26 18:58:30,8.417s,PASSED
openBrowser,Chrome 60.0.3112.113,,2017-09-26 18:58:22,2017-09-26 18:58:24,2.742s,PASSED
maximizeWindow,Chrome 60.0.3112.113,,2017-09-26 18:58:24,2017-09-26 18:58:26,1.172s,PASSED
navigateToUrl,Chrome 60.0.3112.113,,2017-09-26 18:58:26,2017-09-26 18:58:29,3.618s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-26 18:58:29,2017-09-26 18:58:29,0.229s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-26 18:58:29,2017-09-26 18:58:30,0.115s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:58:30,2017-09-26 18:58:30,0.125s,PASSED
,,,,,,
Test Cases/SelectRole,Chrome 60.0.3112.113,,2017-09-26 18:58:30,2017-09-26 18:58:35,5.561s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:58:30,2017-09-26 18:58:35,5.017s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:58:35,2017-09-26 18:58:35,0.139s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:58:35,2017-09-26 18:58:35,0.099s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:58:35,2017-09-26 18:58:35,0.115s,PASSED
,,,,,,
Test Cases/CreateMaterialRequisition,Chrome 60.0.3112.113,,2017-09-26 18:58:35,2017-09-26 18:59:51,1m - 15.173s,FAILED
delay,Chrome 60.0.3112.113,Delay 1 second,2017-09-26 18:58:36,2017-09-26 18:58:46,10.005s,PASSED
mouseOver,Chrome 60.0.3112.113,Mouse Hover On Requisition Menu,2017-09-26 18:58:46,2017-09-26 18:58:46,0.093s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:58:46,2017-09-26 18:58:48,2.003s,PASSED
mouseOver,Chrome 60.0.3112.113,Mouse Hover On Create Requisition Sub Menu,2017-09-26 18:58:48,2017-09-26 18:58:48,0.081s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:58:48,2017-09-26 18:58:50,2.003s,PASSED
mouseOver,Chrome 60.0.3112.113,Mouse Hover On Create Material Requisition Sub Sub-Menu,2017-09-26 18:58:50,2017-09-26 18:58:50,0.072s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:58:50,2017-09-26 18:58:52,2.001s,PASSED
click,Chrome 60.0.3112.113,Click On Create Material Requisition,2017-09-26 18:58:52,2017-09-26 18:58:52,0.111s,PASSED
waitForPageLoad,Chrome 60.0.3112.113,,2017-09-26 18:58:52,2017-09-26 18:58:52,0.035s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:58:52,2017-09-26 18:58:54,2.252s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-26 18:58:54,2017-09-26 18:58:55,0.305s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:58:55,2017-09-26 18:58:55,0.096s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-26 18:58:55,2017-09-26 18:58:55,0.340s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:58:55,2017-09-26 18:58:56,1.157s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:58:56,2017-09-26 18:58:56,0.117s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-26 18:58:56,2017-09-26 18:58:56,0.192s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:58:56,2017-09-26 18:58:58,1.145s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:58:58,2017-09-26 18:59:00,2.002s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-26 18:59:00,2017-09-26 18:59:00,0.220s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-26 18:59:00,2017-09-26 18:59:00,0.225s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-26 18:59:00,2017-09-26 18:59:00,0.244s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:00,2017-09-26 18:59:01,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:01,2017-09-26 18:59:01,0.204s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:01,2017-09-26 18:59:02,1.000s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:02,2017-09-26 18:59:03,0.129s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-26 18:59:03,2017-09-26 18:59:04,1.131s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:04,2017-09-26 18:59:04,0.224s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:04,2017-09-26 18:59:05,1.000s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:05,2017-09-26 18:59:05,0.114s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:05,2017-09-26 18:59:07,2.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:07,2017-09-26 18:59:07,0.106s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-26 18:59:07,2017-09-26 18:59:32,25.070s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-26 18:59:32,2017-09-26 18:59:32,0.229s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:32,2017-09-26 18:59:34,2.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:34,2017-09-26 18:59:35,0.122s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:35,2017-09-26 18:59:37,2.003s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:37,2017-09-26 18:59:37,0.177s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-26 18:59:37,2017-09-26 18:59:38,1.042s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:38,2017-09-26 18:59:38,0.132s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:38,2017-09-26 18:59:39,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:39,2017-09-26 18:59:39,0.099s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:39,2017-09-26 18:59:40,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:40,2017-09-26 18:59:40,0.138s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:40,2017-09-26 18:59:41,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:41,2017-09-26 18:59:41,0.104s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:41,2017-09-26 18:59:42,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:42,2017-09-26 18:59:42,0.146s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:42,2017-09-26 18:59:43,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:43,2017-09-26 18:59:44,0.098s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-26 18:59:44,2017-09-26 18:59:44,0.260s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-26 18:59:44,2017-09-26 18:59:44,0.313s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-26 18:59:44,2017-09-26 18:59:44,0.156s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-26 18:59:44,2017-09-26 18:59:44,0.181s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:44,2017-09-26 18:59:45,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:45,2017-09-26 18:59:46,0.159s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:46,2017-09-26 18:59:47,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:47,2017-09-26 18:59:47,0.169s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:47,2017-09-26 18:59:48,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:48,2017-09-26 18:59:48,0.169s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:48,2017-09-26 18:59:49,1.003s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:49,2017-09-26 18:59:49,0.115s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 18:59:49,2017-09-26 18:59:50,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 18:59:50,2017-09-26 18:59:51,0.496s,FAILED
